,color,clarity,carat,cut,depth,table,price,x,y,z
36005,4,7,0.31,Ideal,62.2,55.0,921,4.35,4.38,2.7150300000000005
36006,4,7,0.31,Ideal,62.3,54.0,921,4.33,4.34,2.7007049999999997
36007,4,7,0.31,Ideal,61.2,56.0,921,4.37,4.42,2.68974
36008,4,7,0.31,Ideal,61.1,54.0,921,4.39,4.42,2.6914549999999995
36009,4,2,0.39,Good,63.6,58.0,921,4.65,4.6,2.9415000000000004
36010,4,2,0.39,Very Good,63.3,54.0,921,4.67,4.62,2.9402849999999994
36011,4,2,0.39,Ideal,62.5,55.0,921,4.68,4.63,2.9093749999999994
36012,5,2,0.43,Very Good,63.4,56.0,921,4.79,4.77,3.0305199999999997
36013,0,6,0.39,Premium,61.8,56.0,921,4.71,4.64,2.8891499999999994
36014,2,3,0.39,Very Good,63.1,58.0,921,4.66,4.63,2.930995
36015,5,4,0.35,Ideal,61.5,57.0,921,4.55,4.52,2.7890250000000005
36016,5,4,0.35,Premium,62.2,58.0,921,4.5,4.47,2.7896699999999996
36017,1,4,0.39,Very Good,63.1,58.0,921,4.68,4.61,2.930995
36018,0,6,0.39,Premium,62.5,58.0,921,4.67,4.61,2.9000000000000004
36019,0,6,0.39,Premium,62.8,58.0,921,4.66,4.61,2.91078
36020,2,5,0.33,Fair,65.1,59.0,922,4.4,4.32,2.83836
36021,1,2,0.53,Very Good,59.7,63.0,923,5.22,5.3,3.14022
36022,5,3,0.35,Ideal,61.9,54.0,923,4.53,4.58,2.8195449999999997
36023,3,4,0.35,Ideal,61.1,56.0,923,4.55,4.58,2.789215
36024,4,4,0.35,Ideal,61.4,55.0,923,4.54,4.58,2.7998400000000006
36025,2,2,0.45,Ideal,61.6,56.0,923,4.94,4.96,3.0492000000000004
36026,5,6,0.36,Good,58.2,56.0,923,4.68,4.74,2.74122
36027,1,2,0.53,Good,65.5,59.0,923,5.01,5.06,3.297925
36028,3,2,0.41,Premium,59.1,58.0,923,4.88,4.83,2.8693050000000007
36029,3,2,0.41,Premium,62.5,58.0,923,4.78,4.75,2.9781250000000004
36030,3,2,0.41,Premium,62.5,57.0,923,4.72,4.69,2.940625
36031,3,2,0.41,Premium,61.7,59.0,923,4.73,4.71,2.9122400000000006
36032,3,2,0.41,Premium,60.3,59.0,923,4.79,4.76,2.879325
36033,3,2,0.41,Premium,60.3,60.0,923,4.8,4.76,2.8823399999999992
36034,3,2,0.41,Premium,61.3,58.0,923,4.8,4.76,2.9301399999999997
36035,3,2,0.41,Premium,62.7,55.0,923,4.8,4.77,3.0001950000000006
36036,3,2,0.41,Ideal,62.6,54.0,923,4.78,4.74,2.97976
36037,3,2,0.41,Premium,61.5,59.0,923,4.78,4.75,2.930475
36038,3,2,0.41,Premium,61.3,60.0,923,4.81,4.75,2.9301399999999997
36039,3,2,0.41,Premium,61.4,60.0,923,4.82,4.75,2.9379899999999997
36040,3,2,0.41,Premium,62.6,59.0,923,4.77,4.72,2.97037
36041,3,2,0.41,Premium,62.7,58.0,923,4.74,4.7,2.9594400000000007
36042,3,2,0.41,Ideal,62.9,56.0,923,4.75,4.7,2.972025
36043,4,3,0.45,Fair,67.0,56.0,923,4.77,4.7,3.1724499999999995
36044,6,3,0.34,Ideal,62.1,55.0,923,4.49,4.46,2.778975
36045,3,7,0.34,Very Good,61.0,56.0,924,4.5,4.54,2.7571999999999997
36046,3,7,0.31,Ideal,62.7,57.0,924,4.31,4.34,2.7117749999999994
36047,5,6,0.31,Ideal,61.8,56.0,924,4.34,4.36,2.6883
36048,5,6,0.31,Premium,61.3,58.0,924,4.36,4.39,2.681875
36049,3,7,0.31,Very Good,61.6,55.0,924,4.38,4.42,2.7104000000000004
36050,3,7,0.31,Ideal,61.7,56.0,924,4.34,4.38,2.69012
36051,5,6,0.31,Ideal,61.0,57.0,924,4.33,4.36,2.65045
36052,3,7,0.31,Premium,61.4,59.0,924,4.34,4.39,2.6801100000000004
36053,5,6,0.31,Ideal,61.7,56.0,924,4.33,4.36,2.6808650000000007
36054,3,7,0.31,Good,63.9,58.0,924,4.27,4.3,2.738115
36055,3,7,0.31,Ideal,61.9,56.0,924,4.36,4.39,2.708125
36056,3,7,0.31,Premium,61.0,59.0,924,4.33,4.36,2.65045
36057,3,7,0.31,Very Good,61.7,54.0,924,4.33,4.36,2.6808650000000007
36058,3,7,0.31,Ideal,61.0,56.0,924,4.37,4.39,2.6718
36059,3,7,0.31,Ideal,62.6,57.0,924,4.3,4.32,2.6980600000000003
36060,3,7,0.31,Ideal,61.0,56.0,924,4.37,4.38,2.66875
36061,5,6,0.31,Premium,61.5,58.0,924,4.35,4.37,2.6814
36062,3,7,0.31,Ideal,61.6,55.0,924,4.34,4.39,2.6888400000000003
36063,6,6,0.32,Ideal,62.1,54.0,924,4.4,4.43,2.7417149999999997
36064,5,4,0.38,Ideal,61.8,54.7,924,4.66,4.68,2.88606
36065,5,4,0.38,Ideal,61.6,56.0,924,4.65,4.7,2.879800000000001
36066,0,1,0.52,Ideal,61.6,55.0,924,5.16,5.19,3.1878
36067,6,2,0.4,Premium,60.3,62.0,924,4.75,4.7,2.849175
36068,6,2,0.4,Very Good,63.3,57.0,924,4.71,4.68,2.971935
36069,6,2,0.4,Very Good,63.1,57.0,924,4.73,4.69,2.972010000000001
36070,6,2,0.4,Ideal,63.0,57.0,924,4.7,4.66,2.9484
36071,6,2,0.4,Premium,63.0,57.0,924,4.7,4.66,2.9484
36072,6,2,0.4,Good,63.6,57.0,924,4.7,4.67,2.979660000000001
36073,6,2,0.4,Very Good,63.1,61.0,924,4.71,4.67,2.9593899999999995
36074,6,2,0.4,Very Good,63.5,55.0,924,4.72,4.67,2.981325
36075,6,2,0.4,Premium,62.5,61.0,924,4.69,4.66,2.9218750000000004
36076,3,5,0.4,Very Good,61.6,58.0,925,4.73,4.78,2.929080000000001
36077,5,3,0.4,Very Good,64.0,52.0,925,4.66,4.69,2.9920000000000004
36078,5,4,0.37,Very Good,62.0,56.0,925,4.59,4.63,2.858199999999999
36079,5,4,0.37,Very Good,60.2,56.0,925,4.68,4.71,2.82639
36080,6,1,0.5,Good,63.7,60.0,925,5.09,5.02,3.2200349999999998
36081,3,7,0.33,Ideal,61.0,56.0,925,4.48,4.51,2.74195
36082,3,7,0.33,Ideal,61.0,57.0,925,4.45,4.48,2.72365
36083,3,7,0.33,Ideal,61.9,56.0,925,4.43,4.47,2.754549999999999
36084,4,6,0.32,Ideal,62.3,56.0,926,4.35,4.38,2.719395
36085,6,5,0.32,Premium,61.5,60.0,926,4.37,4.41,2.69985
36086,4,6,0.32,Ideal,61.8,55.0,926,4.36,4.41,2.70993
36087,1,6,0.44,Premium,62.5,60.0,926,4.82,4.87,3.0281250000000006
36088,1,6,0.44,Premium,61.5,58.0,926,4.87,4.95,3.0196500000000004
36089,4,3,0.44,Premium,62.2,58.0,926,4.83,4.88,3.0198100000000005
36090,4,6,0.32,Very Good,61.9,59.0,926,4.34,4.39,2.701935
36091,4,6,0.32,Very Good,62.7,60.0,926,4.32,4.35,2.718045
36092,4,6,0.32,Ideal,61.8,56.0,926,4.42,4.45,2.7408300000000003
36093,4,1,0.5,Good,57.7,62.0,926,5.22,5.18,3.0003999999999995
36094,2,6,0.39,Very Good,61.5,56.0,926,4.7,4.73,2.8997249999999997
36095,4,6,0.32,Ideal,61.7,56.0,926,4.4,4.42,2.7209700000000003
36096,4,6,0.32,Ideal,62.1,56.0,926,4.39,4.43,2.73861
36097,4,6,0.32,Premium,61.3,58.0,926,4.37,4.4,2.688005
36098,4,6,0.32,Ideal,61.4,56.0,926,4.38,4.42,2.7016000000000004
36099,1,6,0.44,Very Good,60.8,57.0,926,4.88,4.93,2.982239999999999
36100,5,5,0.4,Ideal,62.5,54.0,926,4.75,4.76,2.971875
36101,2,3,0.4,Ideal,61.4,57.0,926,4.72,4.79,2.9195699999999998
36102,3,1,0.4,Ideal,62.1,55.0,926,4.73,4.74,2.9404350000000004
36103,3,7,0.37,Ideal,60.5,56.0,926,4.66,4.7,2.8314
36104,4,2,0.42,Premium,60.6,61.0,926,4.87,4.83,2.9391
36105,4,2,0.42,Very Good,63.4,56.0,926,4.78,4.75,3.0210100000000004
36106,4,2,0.42,Very Good,63.3,56.0,926,4.79,4.75,3.0194099999999997
36107,4,2,0.42,Very Good,63.4,56.0,926,4.8,4.76,3.0305199999999997
36108,4,2,0.42,Very Good,63.1,56.0,926,4.82,4.79,3.031955
36109,4,2,0.42,Good,63.6,57.0,926,4.76,4.7,3.0082800000000005
36110,5,2,0.42,Premium,59.8,61.0,926,4.89,4.85,2.9122599999999994
36111,5,2,0.42,Premium,60.0,58.0,926,4.89,4.85,2.9219999999999993
36112,5,2,0.42,Premium,62.0,58.0,926,4.85,4.82,2.9977
36113,5,2,0.42,Premium,61.5,61.0,926,4.87,4.82,2.9796750000000003
36114,5,2,0.42,Premium,61.5,58.0,926,4.84,4.78,2.9581500000000007
36115,4,2,0.4,Very Good,59.6,61.0,927,4.79,4.84,2.8697399999999997
36116,6,2,0.46,Very Good,62.2,58.0,927,4.92,4.98,3.0789000000000004
36117,6,2,0.45,Very Good,61.0,59.0,927,4.94,5.0,3.0317000000000003
36118,2,2,0.48,Ideal,61.2,56.0,927,5.06,5.1,3.10896
36119,3,5,0.33,Premium,61.3,59.0,927,4.45,4.42,2.718655
36120,5,5,0.36,Ideal,61.8,54.0,928,4.6,4.62,2.8489799999999996
36121,6,3,0.36,Ideal,61.3,55.0,928,4.58,4.62,2.8197999999999994
36122,6,3,0.36,Ideal,61.1,57.0,928,4.6,4.63,2.8197650000000003
36123,5,3,0.33,Ideal,60.3,57.0,928,4.54,4.51,2.728575
36124,5,3,0.33,Ideal,61.1,56.0,928,4.48,4.45,2.7281150000000003
36125,4,4,0.33,Ideal,61.2,56.0,928,4.49,4.46,2.7387
36126,5,3,0.33,Ideal,62.8,56.0,928,4.45,4.41,2.7820399999999994
36127,4,5,0.34,Premium,59.6,60.0,928,4.59,4.54,2.7207399999999997
36128,5,3,0.33,Ideal,60.6,55.0,928,4.5,4.48,2.72094
36129,5,3,0.33,Ideal,60.5,56.0,928,4.51,4.48,2.719475
36130,5,3,0.33,Premium,61.1,59.0,928,4.49,4.45,2.73117
36131,5,3,0.33,Ideal,62.3,56.0,928,4.47,4.46,2.7816949999999996
36132,5,3,0.33,Ideal,61.3,55.0,928,4.48,4.46,2.74011
36133,5,3,0.33,Ideal,62.0,56.0,928,4.48,4.46,2.7714000000000003
36134,5,3,0.33,Premium,60.7,58.0,928,4.49,4.47,2.7193600000000004
36135,5,3,0.33,Premium,60.6,60.0,928,4.48,4.43,2.69973
36136,5,3,0.33,Ideal,61.6,57.0,928,4.46,4.44,2.7412
36137,5,3,0.33,Ideal,60.8,57.0,928,4.47,4.45,2.71168
36138,5,3,0.33,Ideal,61.2,56.0,928,4.47,4.45,2.72952
36139,5,3,0.33,Ideal,61.8,55.0,928,4.48,4.45,2.7593699999999997
36140,5,3,0.33,Ideal,61.0,57.0,928,4.46,4.43,2.7114500000000006
36141,5,3,0.33,Premium,61.0,60.0,928,4.46,4.43,2.7114500000000006
36142,5,3,0.33,Ideal,61.9,56.0,928,4.46,4.43,2.7514550000000004
36143,5,3,0.33,Ideal,62.1,56.0,928,4.46,4.43,2.7603450000000005
36144,5,3,0.33,Ideal,62.3,55.0,928,4.46,4.43,2.769235
36145,5,3,0.33,Premium,61.0,60.0,928,4.47,4.42,2.7114500000000006
36146,5,3,0.33,Ideal,61.9,54.0,928,4.47,4.42,2.7514550000000004
36147,5,3,0.33,Ideal,61.9,56.0,928,4.45,4.4,2.739075
36148,5,3,0.33,Ideal,62.1,56.0,928,4.45,4.4,2.747925000000001
36149,5,3,0.33,Premium,61.5,59.0,928,4.46,4.42,2.7305999999999995
36150,5,3,0.33,Ideal,61.5,57.0,928,4.47,4.41,2.7305999999999995
36151,5,3,0.33,Ideal,62.1,57.0,928,4.44,4.41,2.747925000000001
36152,5,3,0.33,Ideal,62.4,55.0,928,4.42,4.4,2.75184
36153,5,3,0.33,Ideal,62.3,57.0,928,4.43,4.4,2.750545
36154,5,3,0.33,Premium,61.7,60.0,928,4.45,4.4,2.7302250000000003
36155,5,3,0.33,Ideal,62.3,57.0,928,4.43,4.37,2.7412
36156,5,3,0.33,Premium,62.0,59.0,928,4.41,4.39,2.728
36157,5,3,0.33,Ideal,62.6,57.0,928,4.42,4.37,2.7512699999999994
36158,1,5,0.43,Ideal,60.9,57.0,929,4.85,4.9,2.9688749999999997
36159,3,0,0.57,Very Good,59.5,56.9,929,5.42,5.46,3.2367999999999997
36160,3,5,0.38,Ideal,61.5,55.2,929,4.67,4.71,2.8843499999999995
36161,3,5,0.38,Ideal,61.9,55.6,929,4.64,4.67,2.8814449999999994
36162,3,5,0.38,Ideal,62.2,54.3,929,4.63,4.66,2.8891899999999997
36163,3,5,0.38,Ideal,62.3,53.6,929,4.65,4.67,2.90318
36164,3,5,0.38,Ideal,61.3,56.4,929,4.67,4.71,2.8749699999999994
36165,6,3,0.38,Ideal,63.0,54.0,929,4.61,4.66,2.92005
36166,4,4,0.38,Ideal,61.4,57.0,929,4.65,4.67,2.8612400000000004
36167,4,7,0.32,Ideal,61.3,57.0,929,4.4,4.44,2.7094599999999995
36168,4,7,0.32,Ideal,60.9,57.0,929,4.4,4.44,2.69178
36169,4,7,0.32,Ideal,61.7,55.0,929,4.4,4.42,2.7209700000000003
36170,4,7,0.32,Ideal,60.3,58.0,929,4.45,4.5,2.698425
36171,4,7,0.32,Ideal,61.9,54.0,929,4.43,4.46,2.7514550000000004
36172,4,7,0.32,Ideal,61.6,56.0,929,4.43,4.47,2.7411999999999996
36173,4,3,0.4,Good,62.0,61.3,929,4.69,4.72,2.9170999999999996
36174,3,2,0.43,Premium,62.6,59.0,929,4.82,4.8,3.0110600000000005
36175,0,2,0.51,Very Good,62.6,59.0,930,5.06,5.1,3.1800800000000002
36176,5,7,0.3,Very Good,62.8,54.0,930,4.3,4.33,2.7098199999999997
36177,0,2,0.52,Ideal,62.0,54.0,930,5.15,5.18,3.2023
36178,3,2,0.46,Ideal,62.0,53.0,930,4.99,5.04,3.1093000000000006
36179,4,2,0.45,Ideal,60.8,56.0,930,4.97,4.93,3.0095999999999994
36180,1,7,0.41,Ideal,61.8,55.0,930,4.77,4.81,2.960219999999999
36181,5,2,0.41,Premium,60.4,58.0,930,4.79,4.75,2.8810799999999994
36182,5,2,0.41,Premium,61.0,61.0,930,4.77,4.74,2.90055
36183,5,3,0.31,Premium,60.8,55.0,930,4.42,4.39,2.6782399999999997
36184,5,4,0.31,Premium,58.9,59.0,930,4.5,4.47,2.6416649999999997
36185,5,6,0.32,Very Good,60.9,58.0,931,4.49,4.45,2.72223
36186,6,3,0.43,Very Good,59.1,58.0,931,4.92,4.96,2.9195399999999996
36187,4,4,0.41,Very Good,63.0,57.0,931,4.66,4.7,2.9484
36188,5,4,0.41,Very Good,62.9,56.0,931,4.72,4.78,2.9877499999999997
36189,3,2,0.47,Premium,62.7,58.0,931,4.97,4.99,3.1224600000000002
36190,3,0,0.61,Good,61.2,57.2,931,5.44,5.49,3.34458
36191,3,5,0.4,Ideal,61.9,55.0,931,4.72,4.75,2.930964999999999
36192,3,5,0.4,Ideal,62.6,57.0,931,4.68,4.75,2.95159
36193,3,5,0.4,Ideal,62.3,54.0,931,4.75,4.78,2.968595
36194,3,5,0.4,Ideal,61.6,56.0,931,4.76,4.79,2.9414000000000002
36195,4,6,0.37,Ideal,61.5,56.0,931,4.59,4.61,2.8289999999999997
36196,5,4,0.4,Ideal,60.1,57.0,931,4.77,4.82,2.8817950000000003
36197,5,1,0.47,Ideal,61.5,55.0,931,4.98,5.04,3.08115
36198,4,2,0.42,Ideal,61.5,55.0,931,4.82,4.84,2.97045
36199,5,2,0.42,Ideal,61.8,56.0,931,4.8,4.84,2.97876
36200,2,7,0.35,Ideal,60.8,56.0,931,4.61,4.63,2.8089600000000003
36201,4,4,0.43,Good,57.9,61.0,931,4.99,5.03,2.90079
36202,3,5,0.31,Ideal,62.0,56.0,931,4.35,4.33,2.6908
36203,3,5,0.41,Very Good,61.1,55.0,932,4.8,4.82,2.9389100000000004
36204,3,5,0.41,Very Good,61.9,54.0,932,4.77,4.82,2.968105
36205,6,3,0.41,Very Good,62.3,58.0,932,4.75,4.76,2.9623649999999997
36206,4,6,0.33,Ideal,61.4,57.0,932,4.49,4.47,2.75072
36207,4,3,0.36,Premium,60.5,59.0,932,4.64,4.61,2.798125
36208,2,5,0.36,Ideal,62.3,57.0,932,4.57,4.52,2.831535
36209,2,5,0.36,Premium,60.6,58.0,932,4.6,4.58,2.78154
36210,3,4,0.36,Ideal,62.9,57.0,932,4.6,4.56,2.88082
36211,3,4,0.36,Premium,59.7,56.0,932,4.67,4.64,2.7790349999999995
36212,3,4,0.36,Premium,61.7,59.0,932,4.59,4.55,2.8196900000000005
36213,3,4,0.36,Premium,61.2,60.0,932,4.59,4.56,2.7998999999999996
36214,3,4,0.36,Ideal,61.6,56.0,932,4.59,4.56,2.818199999999999
36215,3,4,0.36,Premium,62.3,59.0,932,4.55,4.5,2.819075
36216,3,4,0.36,Premium,62.2,59.0,932,4.57,4.53,2.8301000000000003
36217,4,3,0.36,Ideal,60.9,57.0,932,4.61,4.58,2.7983550000000004
36218,4,3,0.36,Ideal,62.0,55.0,932,4.58,4.55,2.8303
36219,4,3,0.36,Premium,61.4,58.0,932,4.6,4.56,2.8121199999999997
36220,4,3,0.36,Premium,60.5,60.0,932,4.61,4.55,2.7709
36221,6,3,0.36,Premium,60.3,58.0,933,4.66,4.63,2.8009349999999995
36222,6,3,0.36,Ideal,60.0,56.0,933,4.68,4.66,2.802
36223,5,4,0.36,Ideal,62.7,57.0,933,4.58,4.55,2.8622549999999993
36224,5,4,0.36,Premium,61.5,59.0,933,4.6,4.57,2.8197750000000004
36225,6,5,0.33,Very Good,59.5,56.0,933,4.51,4.56,2.6983249999999996
36226,4,4,0.38,Premium,60.9,58.0,933,4.68,4.71,2.859255
36227,4,4,0.38,Very Good,62.8,56.0,933,4.59,4.64,2.8982200000000002
36228,6,3,0.38,Very Good,60.9,58.0,933,4.63,4.67,2.83185
36229,4,4,0.38,Ideal,62.4,54.0,933,4.64,4.68,2.9078399999999998
36230,6,3,0.38,Very Good,61.6,59.0,933,4.62,4.66,2.858240000000001
36231,4,4,0.38,Premium,62.4,59.0,933,4.57,4.63,2.8703999999999996
36232,6,3,0.38,Ideal,62.0,56.0,933,4.64,4.68,2.8892
36233,3,5,0.42,Ideal,60.6,56.0,933,4.86,4.88,2.95122
36234,6,6,0.3,Ideal,61.8,55.0,933,4.33,4.35,2.68212
36235,5,4,0.38,Ideal,60.7,56.0,933,4.7,4.72,2.85897
36236,6,4,0.33,Premium,60.3,61.0,933,4.51,4.48,2.710485
36237,3,0,0.62,Premium,58.9,60.0,933,5.65,5.54,3.295455
36238,6,4,0.32,Ideal,60.2,57.0,933,4.45,4.42,2.6698700000000004
36239,6,6,0.31,Ideal,62.1,54.0,934,4.34,4.36,2.7013499999999997
36240,3,2,0.46,Ideal,62.2,53.4,934,4.95,4.98,3.08823
36241,1,3,0.47,Very Good,63.2,56.0,935,4.92,4.98,3.1284000000000005
36242,1,1,0.54,Ideal,60.9,57.0,935,5.26,5.31,3.218565
36243,5,3,0.41,Premium,62.1,58.0,935,4.75,4.78,2.9590650000000007
36244,5,3,0.41,Ideal,61.8,56.0,935,4.74,4.78,2.9416799999999994
36245,5,3,0.41,Ideal,61.8,57.0,935,4.76,4.78,2.9478599999999995
36246,5,3,0.41,Ideal,61.6,55.0,935,4.75,4.79,2.93832
36247,5,3,0.41,Ideal,62.4,54.0,935,4.76,4.79,2.9796000000000005
36248,5,3,0.41,Ideal,62.5,55.0,935,4.74,4.77,2.971875
36249,5,3,0.41,Ideal,62.0,56.0,935,4.72,4.79,2.9481
36250,5,3,0.41,Ideal,62.1,57.0,935,4.74,4.79,2.9590650000000007
36251,5,3,0.41,Premium,59.8,60.0,935,4.83,4.87,2.9002999999999997
36252,5,4,0.41,Good,63.5,54.0,935,4.71,4.74,3.0003749999999996
36253,5,3,0.41,Ideal,61.8,54.0,935,4.76,4.79,2.95095
36254,5,3,0.41,Ideal,62.3,56.0,935,4.74,4.77,2.9623649999999997
36255,5,3,0.41,Premium,61.3,58.0,935,4.74,4.79,2.9209450000000006
36256,5,3,0.41,Ideal,62.1,56.0,935,4.74,4.76,2.9497500000000003
36257,4,6,0.34,Ideal,62.9,56.0,935,4.45,4.48,2.808485
36258,5,1,0.46,Ideal,61.3,55.0,935,4.98,5.0,3.05887
36259,3,1,0.43,Ideal,61.3,56.0,935,4.89,4.87,2.99144
36260,3,6,0.37,Ideal,61.4,55.0,936,4.67,4.71,2.8796599999999994
36261,5,6,0.31,Ideal,62.3,57.0,936,4.32,4.35,2.7007049999999997
36262,5,3,0.44,Ideal,61.6,54.0,936,4.9,4.97,3.03996
36263,2,7,0.37,Ideal,61.4,55.0,936,4.63,4.66,2.8520299999999996
36264,2,7,0.37,Ideal,61.8,55.0,936,4.65,4.67,2.87988
36265,2,7,0.37,Ideal,61.7,53.0,936,4.66,4.68,2.88139
36266,4,5,0.4,Good,62.2,63.0,936,4.66,4.69,2.9078500000000007
36267,5,4,0.3,Ideal,61.6,57.0,936,4.33,4.3,2.6580399999999997
36268,3,5,0.32,Ideal,61.9,57.0,936,4.41,4.38,2.7205049999999993
36269,4,1,0.45,Premium,61.5,61.0,936,4.95,4.9,3.0288750000000007
36270,3,2,0.3,Ideal,62.0,53.0,477,4.33,4.38,2.7001000000000004
36271,3,2,0.3,Ideal,62.3,56.0,477,4.29,4.31,2.6789
36272,3,2,0.3,Ideal,61.4,57.0,477,4.28,4.32,2.6402000000000005
36273,3,2,0.3,Ideal,62.2,54.0,477,4.32,4.36,2.69948
36274,3,2,0.3,Ideal,62.2,57.0,477,4.26,4.29,2.65905
36275,3,2,0.3,Ideal,62.0,58.0,477,4.27,4.29,2.6535999999999995
36276,3,2,0.3,Ideal,62.3,56.0,477,4.27,4.3,2.669555
36277,3,2,0.3,Ideal,62.3,57.0,477,4.29,4.31,2.6789
36278,5,1,0.34,Very Good,62.9,56.0,477,4.45,4.48,2.808485
36279,6,1,0.32,Good,63.7,56.0,477,4.33,4.34,2.761395
36280,3,2,0.32,Good,63.5,56.0,477,4.35,4.38,2.771775
36281,3,2,0.32,Premium,61.6,58.0,477,4.36,4.4,2.6980800000000005
36282,5,1,0.34,Premium,61.5,58.0,477,4.49,4.52,2.770575
36283,6,1,0.32,Ideal,62.4,54.0,477,4.38,4.4,2.7393600000000005
36284,5,1,0.34,Ideal,62.0,56.0,477,4.45,4.48,2.7683
36285,5,1,0.34,Good,63.7,55.0,477,4.43,4.46,2.831465
36286,5,1,0.34,Very Good,61.7,61.0,477,4.47,4.51,2.77033
36287,3,2,0.32,Premium,62.6,58.0,477,4.35,4.37,2.72936
36288,1,3,0.34,Premium,61.8,58.0,477,4.48,4.51,2.77791
36289,3,2,0.32,Ideal,61.3,57.0,477,4.37,4.4,2.688005
36290,3,2,0.32,Very Good,60.9,56.0,477,4.41,4.45,2.69787
36291,6,1,0.32,Good,63.9,58.0,477,4.31,4.33,2.76048
36292,3,2,0.32,Very Good,62.0,55.0,477,4.41,4.43,2.7404
36293,6,1,0.32,Ideal,61.1,56.0,477,4.39,4.41,2.6884
36294,1,3,0.34,Very Good,62.1,57.0,477,4.44,4.48,2.7696600000000005
36295,2,2,0.34,Premium,62.1,59.0,477,4.46,4.5,2.78208
36296,6,1,0.32,Very Good,62.8,57.0,477,4.35,4.38,2.74122
36297,2,2,0.34,Premium,60.2,58.0,477,4.48,4.52,2.7090000000000005
36298,5,1,0.34,Premium,61.7,58.0,477,4.5,4.54,2.78884
36299,3,2,0.32,Very Good,60.9,58.0,477,4.39,4.44,2.688735
36300,2,6,0.32,Ideal,60.4,57.0,936,4.46,4.42,2.6817599999999997
36301,2,6,0.32,Ideal,62.2,56.0,936,4.38,4.37,2.72125
36302,2,6,0.32,Premium,61.5,59.0,936,4.41,4.37,2.69985
36303,2,6,0.32,Premium,61.4,58.0,936,4.42,4.37,2.6985299999999994
36304,2,6,0.32,Premium,61.4,58.0,936,4.41,4.38,2.6985299999999994
36305,2,6,0.32,Ideal,61.9,56.0,936,4.41,4.38,2.7205049999999993
36306,2,6,0.32,Ideal,61.6,56.0,936,4.41,4.39,2.7104000000000004
36307,2,6,0.32,Ideal,62.1,54.0,936,4.42,4.4,2.73861
36308,2,6,0.32,Premium,60.9,58.0,936,4.43,4.4,2.688735
36309,2,6,0.32,Ideal,61.6,55.0,936,4.43,4.4,2.71964
36310,2,6,0.32,Premium,62.5,58.0,936,4.37,4.33,2.71875
36311,2,6,0.32,Ideal,62.9,57.0,936,4.38,4.33,2.7392950000000003
36312,2,6,0.32,Premium,62.9,58.0,936,4.37,4.34,2.7392950000000003
36313,2,6,0.32,Premium,62.7,57.0,936,4.41,4.36,2.7493950000000003
36314,3,5,0.32,Ideal,61.1,55.0,936,4.45,4.42,2.7097850000000006
36315,3,5,0.32,Ideal,61.3,56.0,936,4.44,4.43,2.718655
36316,3,5,0.32,Premium,60.2,60.0,936,4.45,4.42,2.6698700000000004
36317,3,5,0.32,Ideal,61.7,57.0,936,4.44,4.41,2.7302250000000003
36318,3,5,0.32,Premium,60.8,59.0,936,4.44,4.41,2.6904000000000003
36319,3,5,0.32,Ideal,61.8,55.0,936,4.43,4.41,2.73156
36320,3,5,0.32,Ideal,62.2,55.0,936,4.43,4.41,2.7492400000000004
36321,3,5,0.32,Ideal,60.6,57.0,936,4.43,4.41,2.67852
36322,3,5,0.32,Ideal,61.4,55.0,936,4.43,4.4,2.7108100000000004
36323,3,5,0.32,Ideal,62.0,55.0,936,4.44,4.4,2.7404
36324,3,5,0.32,Ideal,61.2,56.0,936,4.42,4.41,2.7019800000000003
36325,3,5,0.32,Ideal,61.6,55.0,936,4.42,4.41,2.71964
36326,3,5,0.32,Ideal,62.4,56.0,936,4.42,4.4,2.75184
36327,3,5,0.32,Premium,60.9,61.0,936,4.41,4.39,2.6796
36328,3,5,0.32,Premium,62.0,55.0,936,4.42,4.39,2.7310999999999996
36329,3,5,0.32,Ideal,61.5,57.0,936,4.43,4.39,2.7121500000000003
36330,3,5,0.32,Premium,61.2,59.0,936,4.44,4.39,2.7019800000000003
36331,3,5,0.32,Ideal,62.1,57.0,936,4.42,4.4,2.73861
36332,3,5,0.32,Premium,61.6,60.0,936,4.4,4.37,2.70116
36333,3,5,0.32,Premium,61.7,59.0,936,4.41,4.37,2.7086300000000008
36334,3,5,0.32,Premium,62.3,54.0,936,4.45,4.38,2.750545
36335,3,5,0.32,Ideal,62.2,56.0,936,4.38,4.34,2.7119199999999997
36336,3,5,0.32,Ideal,62.6,57.0,936,4.38,4.34,2.72936
36337,3,5,0.32,Premium,62.6,58.0,936,4.37,4.35,2.72936
36338,3,5,0.32,Ideal,62.1,55.0,936,4.38,4.35,2.710665
36339,3,5,0.32,Premium,62.3,58.0,936,4.38,4.35,2.719395
36340,3,5,0.32,Ideal,62.2,57.0,936,4.38,4.36,2.71814
36341,3,5,0.32,Ideal,62.4,54.0,936,4.38,4.37,2.73
36342,3,6,0.32,Ideal,61.7,56.0,936,4.41,4.37,2.7086300000000008
36343,3,2,0.39,Premium,61.4,56.0,936,4.75,4.7,2.9011499999999995
36344,2,6,0.32,Ideal,61.9,55.0,936,4.38,4.37,2.708125
36345,2,1,0.43,Very Good,60.4,56.0,937,4.9,4.93,2.96866
36346,1,7,0.42,Very Good,60.1,58.0,938,4.83,4.88,2.9178550000000003
36347,5,7,0.31,Very Good,63.0,55.0,938,4.33,4.37,2.7404999999999995
